Order ID,Order Date,Customer,Country,Region,Sales,Profit,Category,Quantity,Discount
ORD-9332,06/07/2025,Ravi Kumar,UK,West,3482.65,867.47,Technology,15,0.18
ORD-8314,06/10/2021,Liam Wilson,UK,north ,2038.72,-119.87,,4,0.41
ORD-4132,16/06/2020,Ava Thomas,india ,West,1742.16,1139.1,Technology,10,0.26
ORD-2981,27/03/2019,Alice Brown,UK,East,89.57,114.92,Furniture ,7,0.28
ORD-8594,09/05/2020,Olivia Martin,Canada,South,2726.51,602.85,tech,14,0.45
ORD-8671,06/01/2020,Ava Thomas,india ,EAST,1405.72,549.84,Office Supplies,5,0.49
ORD-9520,16/05/2023,Ava Thomas,USA,West,4040.1,814.57,Technology,15,0.33
ORD-7405,28/06/2018,Noah Taylor,india ,Central,2948.05,232.26,Furniture ,9,0.32
ORD-3980,16/01/2022,Chen Zhao,Canada,,768.9,1325.7,tech,3,0.04
ORD-8818,11/05/2022,Liam Wilson,USA,EAST,4003.61,-39.87,,13,0.05
ORD-5700,15/12/2024,Olivia Martin,india ,South,1359.54,384.81,Technology,9,0.03
ORD-1175,03/11/2018,Chen Zhao,,South,4883.33,620.89,Office Supplies,1,0.22
ORD-6896,22/11/2019,Liam Wilson,USA,,327.45,681.26,Furniture ,11,0.3
ORD-1891,04/04/2024,Maria Garcia,UK,North,1202.13,57.89,Office Supplies,5,0.19
ORD-4509,04/05/2025,John Smith,india , SOUTH,156.96,-10.96,Technology,3,0.34
ORD-4497,04/11/2020,Maria Garcia,Canada,,1942.69,158.48,Technology,2,0.12
ORD-8171,25/03/2025,maria garcia,UK,North,1279.52,1075.93,Office Supplies,6,0.13
ORD-1657,23/07/2023,Chen Zhao,,West,3606.02,-80.67,tech,9,0.36
ORD-8728,25/10/2019,Ava Thomas,USA,East,4745.26,946.15,,3,0.02
ORD-1582,11/02/2025,Maria Garcia,,North,606.95,468.6,tech,13,0.16
ORD-6218,08/08/2024,Maria Garcia,USA,West,3967.9,1098.01,,11,0.32
ORD-6183,26/03/2019,Ava Thomas,,West,1811.03,-313.12,Furniture ,5,0.12
ORD-2646,06/06/2025,David Johnson,India,South,3017.19,727.39,tech,5,0.35
ORD-4684,10/09/2021,Fatima Khan,Canada,,3151.38,45.32,Furniture ,5,0.11
ORD-9624,30/12/2025,David Johnson,USA,North,1129.45,366.44,Furniture,12,0.13
ORD-5634,25/09/2018,John Smith,UK,North,245.9,544.83,Furniture,5,0.16
ORD-4345,13/08/2023,David Johnson,USA,Central,2572.07,113.47,Office Supplies,12,0.47
ORD-3783,09/04/2019,Ava Thomas,Canada,North,2340.94,198.81,Office Supplies,11,0.49
ORD-8432,23/06/2018,Ava Thomas,Australia, SOUTH,3714.84,364.36,Furniture ,4,0.3
ORD-5383,20/05/2022,Liam Wilson,India,North,763.78,1116.6,Furniture ,14,0.1
ORD-5740,10/09/2021,Olivia Martin,USA,,4514.69,873.98,Office Supplies,9,0.17
ORD-1004,07/05/2021,Liam Wilson,Australia,,3273.75,1069.34,tech,8,0.39
ORD-9717,15/12/2021,Olivia Martin,Australia,North,2116.01,-90.87,Technology,1,0.18
ORD-9522,05/10/2022,Liam Wilson,USA, SOUTH,171.17,925.39,Furniture,1,0.2
ORD-1067,16/11/2020,Liam Wilson,Germany,,4266.36,,Furniture ,12,0.42
ORD-5536,14/04/2024,Alice Brown,india ,East,2395.33,377.46,,10,0.41
ORD-1022,20/08/2025,Alice Brown,Australia,,3575.13,843.27,Technology,14,0.42
ORD-4314,15/12/2023,John Smith,India,East,316.82,-141.81,tech,13,0.46
ORD-8197,19/01/2019,Ravi Kumar,india , SOUTH,,-159.89,tech,4,0.44
ORD-8884,11/06/2019,John Smith,, SOUTH,2713.4,1131.02,tech,2,0.16
ORD-4861,08/09/2019,Olivia Martin,Germany,West,,-21.6,Furniture ,4,0.16
ORD-4451,20/06/2021,Ravi Kumar,,West,2988.59,574.16,tech,7,0.46
ORD-6763,06/11/2021,Liam Wilson,india ,East,1018.21,-480.81,tech,9,0.38
ORD-5068,12/06/2019,David Johnson,Germany,north ,22.95,-87.95,Furniture,8,0.22
ORD-4387,12/04/2023,David Johnson,USA,Central,2171.83,1268.07,,14,0.27
ORD-6656,06/08/2024,Chen Zhao,Australia,Central,52.59,792.2,tech,10,0.2
ORD-1281,07/04/2019,Chen Zhao,USA,South,212.84,732.21,tech,3,0.22
ORD-2845,27/02/2021,John Smith,Germany,,1806.32,1034.7,Furniture,9,0.4
ORD-4415,24/08/2021,Fatima Khan,Australia,North,1840.78,1060.3,Technology,1,0.41
ORD-3327,06/08/2020,Fatima Khan,India,north ,4748.11,-333.78,Furniture ,7,0.2
ORD-9407,31/08/2018,Alice Brown,UK,South,4756.52,1007.91,Office Supplies,7,0.22
ORD-3751,31/08/2022,Noah Taylor,Germany,,861.27,1168.93,Technology,5,0.37
ORD-5492,27/05/2022,John Smith,,,1363.5,6.62,Furniture,1,0.43
ORD-8793,17/05/2024,David Johnson,Australia,Central,1039.82,-194.77,Furniture,3,0.34
ORD-5707,15/06/2024,Olivia Martin,india ,north ,4223.36,-318.92,,8,0.18
ORD-6268,16/11/2021,Chen Zhao,,north ,2192.55,1253.33,tech,14,0.46
ORD-2904,16/07/2021,Ava Thomas,Canada, SOUTH,4686.93,598.82,Furniture ,10,0.17
ORD-4113,08/06/2023,Fatima Khan,Germany,north ,1944.94,680.89,tech,12,0.06
ORD-4520,05/08/2020,Ava Thomas,,North,13.08,133.75,Office Supplies,8,0.4
ORD-2048,04/09/2018,Alice Brown,UK,North,1516.72,1350.5,Furniture,5,0.07
ORD-1790,08/11/2021,Ava Thomas,Germany,,3169.23,-333.32,Furniture,7,0.27
ORD-2644,20/02/2019,Chen Zhao,UK,East,3458.97,879.07,Technology,8,0.23
ORD-9165,18/10/2023,Olivia Martin,,North,1830.78,1076.41,Technology,8,0.3
ORD-2383,27/06/2019,Olivia Martin,,,4499.43,349.18,Office Supplies,8,0.42
ORD-5541,07/03/2024,David Johnson,Germany, SOUTH,3997.93,555.14,Furniture ,12,0.3
ORD-8984,16/12/2023,John Smith,Canada,South,4991.37,293.97,,4,0.35
ORD-5800,17/02/2021,Li Wei,Australia,,3666.12,1218.12,Furniture,5,0.29
ORD-5675,21/06/2022,Noah Taylor,india ,South,610.79,1445.04,,15,0.2
ORD-5507,22/03/2020,Li Wei,Canada,South,54.36,1490.71,Office Supplies,3,0.09
ORD-9629,11/07/2018,Ravi Kumar,, SOUTH,1123.92,734.35,,7,0.34
ORD-5654,13/06/2018,Noah Taylor,Australia, SOUTH,271.14,1335.63,tech,7,0.3
ORD-6758,24/01/2021,Liam Wilson,Germany,East,463.19,73.16,tech,5,0.12
ORD-7472,30/11/2019,Ava Thomas,Germany,,2027.18,173.8,Furniture ,10,0.22
ORD-8018,03/03/2020,Chen Zhao,,North,1769.48,1395.96,Technology,2,0.22
ORD-6675,23/02/2019,Maria Garcia,india , SOUTH,4418.99,1281.21,Office Supplies,5,0.27
ORD-8922,15/12/2020,Ava Thomas,Australia,Central,3414.25,160.9,,6,0.23
ORD-1977,22/04/2023,Fatima Khan,UK,North,1618.58,1382.99,tech,2,0
ORD-6181,26/05/2022,Chen Zhao,india ,north ,4650.92,362.86,tech,8,0.15
ORD-7294,23/12/2019,Li Wei,India,East,1018.18,1276.6,Furniture ,12,0.13
ORD-6313,01/06/2025,Noah Taylor,UK,north ,1306.32,152.43,Office Supplies,4,0.43
ORD-6009,21/10/2025,Fatima Khan,India,West,589.57,-65.51,Technology,5,0.47
ORD-4353,24/11/2019,Olivia Martin,India,North,3080.27,-348.63,,11,0.07
ORD-5537,14/03/2020,Alice Brown,,,3871.44,-470.58,Furniture ,9,0.2
ORD-2945,02/09/2019,Liam Wilson,India, SOUTH,1335.45,-149.75,,5,0.29
ORD-8477,06/06/2018,Li Wei,UK,North,4457.48,27.84,tech,15,0.16
ORD-8806,09/02/2018,Ava Thomas,Australia,North,590.71,583.04,tech,14,0.48
ORD-5579,18/04/2023,Ava Thomas,Australia,North,2023.01,455.36,,5,0.34
ORD-2742,17/06/2024,Ravi Kumar,Australia,north ,4239.09,855.1,,13,0.31
ORD-6960,03/01/2024,Fatima Khan,UK,Central,4367.79,728.47,tech,6,0.11
ORD-4887,16/06/2023,Li Wei,UK,north ,311.81,1470.63,Office Supplies,10,0.19
ORD-3051,16/01/2025,Fatima Khan,Australia,East,2992.89,562.96,,15,0.06
ORD-8457,13/10/2023,Fatima Khan,Australia,South,1660.23,126.76,Technology,2,0.1
ORD-8029,26/08/2025,Fatima Khan,india ,,4399.49,-11.23,Furniture,10,0.1
ORD-5623,18/09/2025,Ravi Kumar,India,Central,2795.47,725.02,Office Supplies,2,0.46
ORD-9281,07/02/2019,Maria Garcia,Germany,Central,1830.35,-276.85,Office Supplies,14,0.38
ORD-3109,23/02/2025,Liam Wilson,Germany,North,2721.47,384.98,Furniture,3,0.13
ORD-9840,31/07/2024,Chen Zhao,USA,Central,2724.5,1307.6,tech,2,0.12
ORD-5257,09/06/2020,Olivia Martin,USA,East,3540.59,513.24,Technology,9,0.15
ORD-8937,02/10/2022,Ravi Kumar,, SOUTH,1873.81,1021.26,Office Supplies,9,0.23
ORD-3246,19/10/2018,John Smith,UK,South,3923.9,874.27,Furniture ,10,0.43
ORD-8672,24/03/2024,Ravi Kumar,Germany,East,4339.86,-155.69,,14,0.24
ORD-6655,05/05/2021,Li Wei,india , SOUTH,3358.74,1002.9,Technology,4,0.32
ORD-4909,19/09/2024,Olivia Martin,,North,1958.21,-203.24,Furniture,12,0.43
ORD-7960,20/01/2025,Fatima Khan,india ,,1190.54,384.52,Furniture ,2,0.39
ORD-1537,08/12/2018,Noah Taylor,USA,north ,1573.15,1039.24,Furniture,2,0.06
ORD-5319,10/06/2019,Liam Wilson,india ,north ,728.32,429.33,Technology,14,0.36
ORD-3909,10/09/2023,Noah Taylor,UK, SOUTH,4171.1,-390.4,,13,0.27
ORD-1943,25/05/2021,Ava Thomas,Canada,East,4179.49,1405.64,,3,0.32
ORD-5767,23/02/2023,Olivia Martin,,East,2828.3,-309.05,tech,3,0.5
ORD-5842,26/09/2024,John Smith,India,Central,3181.47,279.14,Technology,13,0.48
ORD-3438,17/09/2024,Fatima Khan,india ,North,3335.65,-371.44,Furniture,3,0.08
ORD-4396,03/04/2022,Maria Garcia,Germany,North,2800.69,-288.73,Furniture,2,0.49
ORD-1278,07/09/2022,Ava Thomas,Germany, SOUTH,1220.16,674.55,Furniture,6,0.08
ORD-6874,27/06/2021,Maria Garcia,india ,East,3922.22,545.58,Furniture ,8,0.06
ORD-1953,16/11/2024,Noah Taylor,Australia,NONE,1662.87,1267.36,Furniture ,8,0.47
ORD-9823,23/10/2024,Olivia Martin,india ,West,3750.87,1219.67,Technology,15,0.46
ORD-7040,10/04/2022,Ava Thomas,USA,,3442.69,-184.2,Furniture ,12,0.09
ORD-8490,02/03/2021,Noah Taylor,Australia,South,2404.46,-18.23,tech,13,0.12
ORD-6883,14/05/2022,Li Wei,Canada,Central,1467.73,86.11,,2,0.15
ORD-9428,27/12/2019,John Smith,USA,West,938.54,760.61,Technology,4,0.29
ORD-4633,27/08/2022,Fatima Khan,,West,131.75,621.75,Furniture,2,0.46
ORD-5904,27/01/2019,Li Wei,Germany,North,1131.86,463.67,Furniture ,11,0.41
ORD-6146,30/07/2023,Alice Brown,,,3215.11,824.2,Office Supplies,10,0.13
ORD-5905,25/10/2025,Li Wei,India,Central,4536.22,843.84,,10,0.24
ORD-3544,07/02/2025,Olivia Martin,Germany,Central,4690.35,439.49,Furniture ,8,0.4
ORD-3499,21/08/2024,Maria Garcia,india ,East,2177.97,1394.2,Technology,2,0.46
ORD-3406,20/12/2018,Ava Thomas,UK,North,2038.89,-131.26,tech,2,0.28
ORD-9236,05/05/2019,John Smith,Australia,West,1047.71,693.39,Office Supplies,9,0.45
ORD-9407,01/03/2021,Alice Brown,UK,North,1587.71,170.71,tech,4,0.32
ORD-1303,31/08/2021,Noah Taylor,Germany,West,321.91,178.5,Furniture ,12,0.16
ORD-1757,07/12/2021,Fatima Khan,india ,North,4913.61,1259.06,Furniture ,14,0
ORD-1127,18/06/2019,Alice Brown,,north ,617.31,,Technology,8,0.09
ORD-2239,24/05/2018,Chen Zhao,UK,North,3313.13,-106.25,Furniture,8,0.29
ORD-4250,29/06/2019,Liam Wilson,USA,West,635.63,1213.11,Office Supplies,14,0.23
ORD-1929,19/01/2022,Chen Zhao,UK,Central,621.71,591.19,,9,0.37
ORD-8306,14/09/2018,John Smith,india ,East,3942.62,1173.94,Technology,2,0.44
ORD-4227,24/11/2022,John Smith,Australia,West,502.14,-136.18,Technology,10,0.21
ORD-9849,22/01/2020,David Johnson,Australia,,3346.45,261.95,Technology,6,0.26
ORD-4250,21/07/2020,Fatima Khan,Germany,,2787.3,201.01,Office Supplies,2,0.11
ORD-9127,08/04/2019,David Johnson,,West,4141.99,866.82,tech,13,0.09
ORD-8954,04/03/2021,Alice Brown,UK,East,1052.54,433.44,tech,5,0.26
ORD-7901,28/04/2025,John Smith,Germany,north ,4301.72,-224.61,,4,0.18
ORD-5115,25/08/2024,Olivia Martin,India,North,1387.93,1350.23,tech,3,0.08
ORD-1511,18/05/2022,Liam Wilson,India,North,2886.59,255.67,Furniture,10,0.28
ORD-6086,22/11/2018,Fatima Khan,UK, SOUTH,2440.66,1270.01,Technology,4,0.24
ORD-2066,23/07/2024,Liam Wilson,Canada, SOUTH,1503.19,862.39,Technology,6,0.16
ORD-4234,13/04/2019,Liam Wilson,india ,South,2609.3,417.46,Technology,2,0.03
ORD-7668,14/11/2025,Chen Zhao,UK, SOUTH,4296.7,6.75,Furniture,7,0.18
ORD-6666,02/07/2024,John Smith,UK,,2312.59,878.77,,13,0.24
ORD-6199,24/10/2024,Maria Garcia,Canada,Central,4606.86,1092.11,Furniture,9,0.24
ORD-8369,19/03/2024,Chen Zhao,india , SOUTH,418.88,,Technology,9,0.12
ORD-1097,08/12/2018,John Smith,india ,Central,75.77,432.5,Technology,10,0.4
ORD-1818,12/06/2022,Fatima Khan,Australia,Central,3935.03,832.06,,5,0.34
ORD-2262,10/03/2018,Li Wei,Australia,north ,2800.62,529.32,Office Supplies,11,0.43
ORD-3906,17/07/2019,Chen Zhao,UK,East,1009.21,784.33,Office Supplies,15,0.03
ORD-3770,02/04/2022,Olivia Martin,India,Central,4919.09,142.28,Office Supplies,13,0.26
ORD-2404,13/06/2022,Ava Thomas,Canada,Central,522.5,-3.55,Furniture ,2,0.05
ORD-1888,04/11/2022,Alice Brown,,North,342.16,1151.73,tech,2,0.45
ORD-3126,29/10/2019,Maria Garcia,india ,South,488.74,752.58,Furniture,2,0.01
ORD-6707,12/05/2023,John Smith,india ,West,1674.83,695.32,Technology,15,0.32
ORD-8858,03/08/2019,Li Wei,UK,West,2014.36,35.64,tech,15,0.03
ORD-8778,22/12/2024,Olivia Martin,UK, SOUTH,1389.95,542.3,Furniture,14,0.49
ORD-1445,25/09/2022,Noah Taylor,India,Central,437.75,-147.05,Furniture ,9,0.25
ORD-6352,22/09/2018,Ava Thomas,,South,1094.18,977.35,tech,6,0.2
ORD-2695,17/12/2021,Olivia Martin,Australia,Central,1334.35,338.27,Technology,13,0.08
ORD-7287,31/08/2024,David Johnson,UK,,1861.11,308.91,Office Supplies,1,0.3
ORD-3399,23/04/2021,Li Wei,india ,Central,2840.8,117.4,tech,4,0
ORD-2769,28/04/2024,Olivia Martin,India,West,1844.28,-91.84,,1,0.28
ORD-3858,16/07/2024,Ava Thomas,USA,north ,183.89,1007.85,Furniture,15,0.32
ORD-2723,03/10/2025,Ravi Kumar,,South,2908.29,-207.88,Technology,15,0.04
ORD-2777,13/06/2020,John Smith,India,East,76.57,220.59,Furniture ,15,0.39
ORD-9708,26/09/2018,David Johnson,india ,,3959.39,1372.02,Furniture ,7,0.17
ORD-3384,02/03/2022,David Johnson,Australia, SOUTH,4213.47,-147.9,,11,0.39
ORD-9901,19/05/2018,Alice Brown,India,West,432.67,-344.29,Furniture,7,0.33
ORD-4662,03/06/2019,Li Wei,,South,122.42,369.98,,8,0.12
ORD-6064,27/12/2020,Ava Thomas,india ,Central,3002.07,441.62,Office Supplies,2,0.17
ORD-7291,19/02/2022,Li Wei,Germany, SOUTH,419.58,1068.09,Technology,2,0.01
ORD-4559,14/04/2025,Noah Taylor,USA,South,917.56,30.54,tech,3,0.12
ORD-1269,11/04/2025,Li Wei,Germany,East,1384.54,730.03,Furniture ,5,0.16
ORD-8858,19/06/2018,Olivia Martin,Canada,East,4270.14,1334.01,Office Supplies,15,0.13
ORD-4202,27/02/2025,Ava Thomas,Germany,Central,4785.94,560.73,,5,0.3
ORD-9150,28/06/2022,David Johnson,USA, SOUTH,3767.12,1209.76,Furniture,1,0.13
ORD-3186,27/08/2025,Liam Wilson,USA,,3825.15,-359.08,Furniture ,6,0.36
ORD-7826,14/12/2023,Olivia Martin,india ,,3807.83,549.1,tech,15,0.08
ORD-4318,12/11/2020,David Johnson,UK,East,2917.12,155.29,Office Supplies,10,0.01
ORD-4646,15/01/2019,John Smith,UK,north ,2178.52,1096.32,tech,10,0.27
ORD-1121,16/08/2020,Alice Brown,,East,46.89,518.63,Technology,3,0.24
ORD-8604,14/11/2022,Liam Wilson,Australia,East,2924.67,,Technology,5,0.46
ORD-8466,13/04/2022,Chen Zhao,Canada,,2253.46,976.52,tech,7,0.08
ORD-1362,08/12/2023,Alice Brown,india ,north ,3584.86,115.83,Technology,10,0.03
ORD-3944,19/03/2025,John Smith,India,,4950.07,1087.5,Furniture ,11,0.35
ORD-5527,14/08/2018,Olivia Martin,UK,,2841.33,978.02,,6,0.2
ORD-6032,27/10/2025,Noah Taylor,india ,north ,2566.02,996.45,Furniture ,12,0.33
ORD-4365,07/06/2024,Ava Thomas,India,West,2613.14,213.17,tech,3,0.16
ORD-8078,23/08/2024,Chen Zhao,,SOUTH,2036.84,1276.04,Technology,6,0.02
ORD-6465,09/02/2023,Li Wei,Canada,north ,4045.85,101.45,Office Supplies,14,0.47
ORD-2763,17/03/2021,Ava Thomas,india ,,1536.44,456.16,Technology,9,0.39
ORD-2865,01/08/2018,Maria Garcia,Australia,North,1088.39,1201.36,,10,0.04
ORD-4910,30/10/2023,Noah Taylor,Australia,EAST,4606.08,258.87,,9,0.27
ORD-1082,17/03/2018,Olivia Martin,UK,East,633.93,1168.16,,9,0.42
ORD-6836,06/01/2020,Noah Taylor,Germany,South,2105.51,599.4,,5,0.45
ORD-5987,15/12/2023,Noah Taylor,india ,North,2554.42,442.65,Office Supplies,12,0.39
ORD-8857,04/07/2020,John Smith,Australia,north ,3700.83,540.82,Technology,12,0.33
ORD-3385,20/07/2018,Noah Taylor,India,,2246.94,430.99,tech,4,0.48
ORD-2848,28/05/2021,Olivia Martin,Germany,,3194.08,303.21,Office Supplies,2,0.36
ORD-4605,27/03/2021,Ravi Kumar,,North,1684.63,-43.85,Furniture ,13,0.44
ORD-8748,20/09/2024,Fatima Khan,Australia,East,556.78,732.04,Furniture,9,0.35
ORD-1919,26/03/2022,Maria Garcia,Australia,North,1891.44,-218.94,tech,14,0.21
ORD-6336,23/06/2019,Alice Brown,India,Central,275.77,-234.78,Furniture,14,0.24
ORD-1672,24/07/2021,Chen Zhao,Canada,South,4390.64,-146.4,Technology,8,0.34
ORD-8026,01/01/2024,David Johnson,Germany,north ,2829.55,270.11,tech,9,0.19
ORD-3404,11/03/2020,Olivia Martin,Australia,North,3116.59,1180.03,Furniture ,11,0.31
ORD-8705,06/02/2019,Liam Wilson,Australia,north ,826.71,1179.64,Furniture ,2,0.4
ORD-6571,25/10/2019,David Johnson,USA,West,4162.91,568.11,Technology,2,0.22
ORD-5565,01/08/2022,Ava Thomas,India,North,4428.92,353.92,tech,1,0.26
ORD-9045,04/03/2023,John Smith,india ,South,3997.55,610.6,Furniture ,6,0.16
ORD-6708,14/09/2025,David Johnson,Canada, SOUTH,3379.43,-108.78,Furniture ,12,0.33
ORD-5768,24/03/2025,Chen Zhao,Canada,north ,2041.14,380.9,Office Supplies,9,0.37
ORD-7619,08/04/2022,Li Wei,india ,Central,1835.44,-358.17,tech,2,0.49
ORD-1942,08/03/2021,Fatima Khan,, SOUTH,439.95,292.12,tech,8,0.35
ORD-5032,20/08/2018,Liam Wilson,UK,north ,1091.65,1255.4,Furniture,11,0.37
ORD-5345,23/11/2020,Ravi Kumar,Canada,north ,803.09,144.59,Office Supplies,9,0.25
ORD-4769,05/09/2018,Noah Taylor,india ,,4992.92,-160.59,Furniture ,13,0.34
ORD-8911,13/10/2018,Alice Brown,India,North,655.19,393.88,tech,10,0
ORD-5752,12/08/2019,Liam Wilson,,Central,4170.81,796.64,,8,0.1
ORD-4310,26/02/2025,Ava Thomas,India,East,2067.49,930.28,,6,0.27
ORD-2225,11/07/2019,Liam Wilson,Australia,north ,3559.49,-261.2,Furniture ,9,0.46
ORD-9763,07/06/2022,Li Wei,Australia,East,3636.15,-116.2,,6,0.5
ORD-2369,18/01/2020,Liam Wilson,Canada,Central,4614.07,-163.63,tech,9,0.09
ORD-4910,20/03/2022,Noah Taylor,Australia,North,2141.43,-100.72,tech,5,0.45
ORD-5393,24/02/2025,Li Wei,UK,South,4456.94,1371.76,Furniture,10,0.46
ORD-5746,04/08/2025,Noah Taylor,India, SOUTH,1101.95,-359.03,tech,7,0.05
ORD-1153,13/03/2024,Olivia Martin,India,East,2646.47,562.6,Technology,9,0.13
ORD-1840,16/08/2020,Ravi Kumar,Australia,Central,2344,1467.94,,14,0.47
ORD-7352,05/12/2018,Alice Brown,India,West,3195.87,1234.69,Office Supplies,9,0.01
ORD-9910,12/08/2023,Li Wei,india ,North,1873.86,1086.24,,10,0.05
ORD-4535,12/10/2022,Maria Garcia,UK,Central,4448.68,853.09,Furniture ,10,0.02
ORD-4490,05/04/2022,Ravi Kumar,UK,West,552.47,1215.27,Furniture,2,0.22
ORD-6486,26/12/2019,Fatima Khan,,North,4999.46,560.95,Furniture ,3,0.2
ORD-7272,21/10/2020,Noah Taylor,India,Central,2941.67,1373.07,Technology,7,0.2
ORD-3706,20/10/2021,Alice Brown,UK,East,2850.99,1493.84,Furniture ,13,0.21
ORD-2267,14/04/2023,Olivia Martin,Germany, SOUTH,1541.71,1493.2,Furniture,3,0.22
ORD-6401,09/02/2024,Fatima Khan,india ,South,4299.91,1373.48,,1,0.03
ORD-2947,13/03/2023,Chen Zhao,India, SOUTH,1142.42,1088.58,Furniture ,7,0.37
ORD-8624,17/10/2025,David Johnson,india ,South,264.21,354.98,,7,0.41
ORD-2560,14/05/2023,Olivia Martin,Canada,,4001.22,-454.38,Technology,15,0.09
ORD-6769,29/12/2022,Alice Brown,Australia,West,1424.45,69.83,tech,13,0.21
ORD-1110,23/10/2022,liam wilson,Australia,West,4758.19,-356.72,,3,0.36
ORD-4031,07/10/2018,Liam Wilson,USA,North,2533.32,712.43,Office Supplies,2,0.23
ORD-7707,10/07/2020,Alice Brown,USA,North,3384.55,679,tech,8,0.08
ORD-7204,03/11/2024,Maria Garcia,Germany,,283.14,-26.83,Furniture ,9,0.05
ORD-6987,28/04/2020,Liam Wilson,Canada,North,4159.53,903.19,Office Supplies,14,0.2
ORD-6460,14/03/2019,Fatima Khan,India,South,407,487.54,Technology,15,0.4
ORD-1318,27/08/2021,Liam Wilson,,North,498.15,29.32,Technology,15,0.15
ORD-6566,16/10/2023,Noah Taylor,Australia,East,2401.25,549,Furniture ,14,0.02
ORD-8301,29/10/2024,Noah Taylor,Australia,East,1396.67,284.43,Furniture,14,0.34
ORD-7579,19/10/2021,Noah Taylor,UK,South,3828.5,-143.44,Technology,4,0.42
ORD-2415,04/09/2019,Ava Thomas,,,1116.41,1061.79,Furniture,3,0.38
ORD-8107,10/11/2022,Fatima Khan,India,East,2509.41,-335.33,Technology,7,0.44
ORD-9512,13/05/2023,Alice Brown,india , SOUTH,1239.56,-395.13,Office Supplies,3,0.23
ORD-3597,09/05/2018,Chen Zhao,Germany,Central,1794.23,792.27,Furniture ,9,0.02
ORD-3149,30/10/2025,Li Wei,india ,East,3479.7,761.55,Office Supplies,1,0.12
ORD-4648,20/09/2022,David Johnson,india ,,4168.99,1489.4,Furniture,11,0.03
ORD-6352,02/05/2019,Alice Brown,India,Central,3058.38,1435.26,Furniture,15,0.4
ORD-9236,23/09/2021,Liam Wilson,,East,559.69,891,Office Supplies,12,0.46
ORD-8792,05/12/2025,Chen Zhao,india ,NORTH,4917.24,270.27,Furniture,13,0.16
ORD-5738,09/08/2022,David Johnson,Australia,South,4666.67,869.35,,14,0.06
ORD-6441,24/08/2019,Fatima Khan,india ,WEST,2987.87,1323.81,Furniture ,2,0.48
ORD-1874,10/01/2022,Olivia Martin,Australia,,,978.13,Office Supplies,11,0.39
ORD-3207,13/05/2021,Fatima Khan,india , SOUTH,61.47,1126.45,Furniture,14,0.18
ORD-6870,13/10/2021,John Smith,india ,,4327.51,483.53,,7,0.36
ORD-5653,20/08/2020,Ravi Kumar,india ,north ,3369.25,733.04,Furniture ,14,0.22
ORD-2073,31/08/2020,Olivia Martin,india ,,4575.97,1217.3,Furniture ,4,0.1
ORD-2351,25/11/2019,Liam Wilson,UK,South,2619.79,678.7,tech,9,0.3
ORD-7483,07/04/2018,Ava Thomas,Germany,South,,-139.05,,13,0.48
ORD-2923,02/10/2020,Noah Taylor,Germany,West,3770.27,842.78,Technology,1,0.28
ORD-2116,25/09/2023,Ava Thomas,Canada,north ,2722.65,1117.93,Office Supplies,12,0.27
ORD-8534,11/11/2024,Noah Taylor,USA, SOUTH,1422.55,193.04,Technology,7,0.19
ORD-1914,24/02/2022,Ravi Kumar,,South,577.12,125.5,tech,5,0.01
ORD-8910,18/06/2018,Ravi Kumar,Germany,north ,4982.78,240.11,Furniture,11,0.19
ORD-9533,12/06/2024,Fatima Khan,Canada,North,3560.41,-3.23,Technology,15,0.07
ORD-1978,17/01/2018,Li Wei,Germany,West,1188.82,477.93,Technology,4,0.36
ORD-9464,11/10/2020,Li Wei,UK, SOUTH,4959.5,-442.69,Technology,9,0.03
ORD-3832,23/02/2023,John Smith,Australia,South,2431.59,963.97,Office Supplies,3,0.13
ORD-5823,18/11/2021,Maria Garcia,india ,South,2699.14,271.55,Technology,8,0.05
ORD-1122,02/12/2021,Noah Taylor,Australia,South,2406.89,1267.07,Furniture ,6,0.39
ORD-4809,06/03/2018,Liam Wilson,Canada,Central,421.99,-462.83,Office Supplies,15,0.11
ORD-1548,12/03/2023,Liam Wilson,UK,north ,3196.59,536.06,,12,0.29
ORD-9572,17/03/2025,Noah Taylor,UK,South,4598.24,707.68,tech,12,0.04
ORD-6844,02/04/2024,Noah Taylor,Germany,,,366.6,,15,0.26
ORD-1916,04/11/2025,David Johnson,,East,4162.91,1324.15,Furniture,14,0.18
ORD-8916,28/01/2019,David Johnson,UK,South,1353.79,1044.75,Furniture,8,0.33
ORD-5908,30/03/2024,Olivia Martin,india ,West,4434.27,-9.63,Office Supplies,3,0.4
ORD-7824,31/10/2023,Ravi Kumar,india ,North,4365.23,272.83,tech,15,0.35
ORD-3686,21/04/2018,David Johnson,Germany,,4798.61,-331.3,Furniture,14,0.46
ORD-9475,14/10/2019,Liam Wilson,Germany,North,,-414.39,Furniture ,15,0.2
ORD-1031,06/11/2022,ravi kumar,USA,Central,3892.23,588.27,,7,0.23
ORD-7464,25/01/2018,David Johnson,, SOUTH,82.68,1258.73,tech,5,0.22
ORD-7247,09/06/2023,David Johnson,india ,North,1646.14,765.67,Furniture ,14,0.27
ORD-4613,21/09/2022,Olivia Martin,UK,East,4438.44,962.37,Furniture ,15,0.01
ORD-7483,10/05/2025,Alice Brown,UK, SOUTH,4213.28,1323.8,Furniture ,9,0.12
