OrderID,OrderDate,Customer,Country,Region,Sales,Profit,Category,Quantity,Discount,Profit_Margin
ORD-5070,2020-06-24,Fatima Khan,USA,Central,2384.45,823.06,Technology,4,0.46,0.34517813332214975
ORD-1251,2018-09-01,Fatima Khan,UK,East,4867.03,1317.95,Technology,8,0.28,0.2707914272153655
ORD-1309,2019-06-19,Ravi Kumar,INDIA,North,807.79,-65.24,tech,12,0.34,-0.08076356478787804
ORD-7835,2022-05-10,Noah Taylor,AUSTRALIA,Central,1387.88,434.42,Technology,6,0.43,0.31300977029714383
ORD-4929,2018-03-28,Ava Thomas,AUSTRALIA,SOUTH,3886.96,987.06,Furniture,13,0.42,0.2539413834976434
ORD-8457,2020-06-01,Fatima Khan,USA,East,2982.97,1204.79,Furniture,3,0.06,0.40388941223009284
ORD-4452,2019-04-06,Ravi Kumar,INDIA,Central,1438.84,328.99,Furniture,9,0.17,0.2286494676266993
ORD-8792,2020-04-23,Alice Brown,USA,north,4857.39,1027.5,Office Supplies,6,0.03,0.21153335433226483
ORD-2997,2024-04-08,Ravi Kumar,UK,South,4169.95,-29.38,tech,6,0.28,-0.00704564802935287
ORD-7522,2024-09-15,David Johnson,GERMANY,north,578.33,1220.6,tech,1,0.11,2.110559715041585
ORD-6527,2023-06-21,Alice Brown,INDIA,South,819.88,-380.32,Furniture,10,0.4,-0.46387276186759036
ORD-1186,2023-02-23,Fatima Khan,INDIA,East,4990.78,70.88,Office Supplies,2,0.33,0.014202188836213978
ORD-3937,2023-06-30,David Johnson,INDIA,South,2115.06,-30.01,tech,12,0.14,-0.014188722778550019
ORD-4405,2024-04-29,John Smith,GERMANY,SOUTH,2208.45,1010.63,Furniture,15,0.05,0.45761959745522884
ORD-2091,2021-07-21,Olivia Martin,CANADA,East,1746.03,1157.79,Office Supplies,8,0.31,0.6630985721894813
ORD-5810,2024-05-12,Fatima Khan,INDIA,North,981.23,-258.81,Technology,2,0.35,-0.26376079002884134
ORD-2000,2025-04-26,Ravi Kumar,UK,North,2735.12,-196.19,Office Supplies,3,0.3,-0.07172994237912779
ORD-1257,2025-07-19,Chen Zhao,CANADA,north,2508.14,316.68,Furniture,11,0.21,0.126261013248789
ORD-4570,2020-05-22,Noah Taylor,USA,East,2247.32,1377.23,Furniture,4,0.02,0.6128321734332449
ORD-8753,2022-12-30,Chen Zhao,UK,North,809.44,-490.71,Office Supplies,1,0.0,-0.6062339395137378
ORD-9796,2024-11-17,Fatima Khan,INDIA,East,2720.64,162.64,Technology,10,0.17,0.05978005175252882
ORD-5690,2023-05-17,Chen Zhao,USA,East,601.57,171.66,tech,5,0.47,0.2853533254650331
ORD-8920,2021-07-11,Li Wei,CANADA,north,935.7,1485.68,Office Supplies,10,0.43,1.5877738591428876
ORD-4571,2018-11-10,John Smith,INDIA,Central,1403.7,298.16,Furniture,5,0.19,0.21241005912944363
ORD-8277,2020-10-14,Chen Zhao,GERMANY,north,2368.37,551.84,tech,5,0.3,0.23300413364465858
ORD-1662,2024-06-16,John Smith,AUSTRALIA,North,2985.18,849.47,Furniture,2,0.37,0.2845624049471054
ORD-9625,2023-08-05,Fatima Khan,UK,SOUTH,636.99,148.78,tech,8,0.23,0.23356724595362566
ORD-6803,2018-02-08,Chen Zhao,USA,South,3720.22,1155.55,Technology,13,0.37,0.3106133508233384
ORD-2672,2018-04-06,Alice Brown,GERMANY,West,1199.04,1449.06,Furniture,12,0.44,1.2085168134507607
ORD-1185,2019-05-09,Li Wei,INDIA,north,4142.26,510.84,Furniture,15,0.23,0.12332398256024488
ORD-2964,2022-10-06,David Johnson,CANADA,SOUTH,439.84,-49.93,Office Supplies,7,0.18,-0.1135185522008003
ORD-5571,2018-06-11,John Smith,AUSTRALIA,SOUTH,1340.16,1411.78,tech,5,0.21,1.0534413801337152
ORD-9649,2024-06-29,Fatima Khan,GERMANY,West,163.7,-446.25,Furniture,5,0.47,-2.726023213194869
ORD-8867,2018-09-30,Chen Zhao,GERMANY,East,1579.65,-499.31,tech,10,0.14,-0.3160890070585256
ORD-1751,2019-11-21,Alice Brown,UK,Central,265.66,206.8,Office Supplies,2,0.44,0.7784386057366558
ORD-2441,2019-04-01,Noah Taylor,CANADA,East,3218.57,-326.94,Office Supplies,11,0.21,-0.10157927278263328
ORD-2380,2022-06-28,Ravi Kumar,AUSTRALIA,South,1946.68,-434.67,Furniture,10,0.41,-0.2232878541927795
ORD-2072,2024-02-17,Fatima Khan,INDIA,north,757.62,1088.54,tech,13,0.23,1.4367888915287346
ORD-1935,2023-01-06,Liam Wilson,INDIA,north,4239.85,1371.79,Technology,3,0.47,0.32354682359045717
ORD-5283,2024-10-08,David Johnson,USA,SOUTH,1783.67,1490.17,tech,4,0.15,0.8354516250203232
ORD-7448,2023-09-15,Liam Wilson,INDIA,South,1738.32,-287.16,tech,8,0.08,-0.16519398039486402
ORD-5334,2018-10-19,Chen Zhao,CANADA,North,2703.87,77.6,Furniture,13,0.21,0.028699604640755657
ORD-1462,2024-05-17,Ava Thomas,CANADA,north,2858.99,-59.44,Technology,15,0.06,-0.02079055890366878
ORD-1658,2025-11-05,David Johnson,CANADA,West,2684.16,206.18,Office Supplies,8,0.5,0.076813602765856
ORD-4969,2025-08-17,Ava Thomas,USA,north,4571.15,-168.13,tech,12,0.4,-0.03678067882261576
ORD-5590,2023-09-03,Maria Garcia,AUSTRALIA,SOUTH,2096.8,-196.84,Furniture,9,0.21,-0.0938763830599008
ORD-5429,2024-07-07,David Johnson,AUSTRALIA,North,4481.92,1387.11,tech,3,0.43,0.3094901292303298
ORD-6157,2024-02-23,John Smith,CANADA,North,3364.52,422.19,tech,13,0.07,0.12548298122763427
ORD-8251,2019-06-29,Li Wei,CANADA,West,2327.55,-245.53,Technology,15,0.05,-0.10548860389680136
ORD-9772,2020-07-13,Maria Garcia,INDIA,SOUTH,483.65,1304.46,Office Supplies,9,0.42,2.6971156828284917
ORD-9114,2020-07-18,Ravi Kumar,GERMANY,East,4123.82,1353.8,Technology,14,0.11,0.32828784961516266
ORD-9078,2019-06-04,Noah Taylor,CANADA,SOUTH,1379.64,1295.46,Technology,2,0.29,0.9389840828042098
ORD-3619,2019-08-13,Ravi Kumar,GERMANY,SOUTH,1874.24,-453.3,tech,5,0.36,-0.2418580331227591
ORD-5477,2023-05-22,John Smith,INDIA,SOUTH,2508.14,807.48,Furniture,4,0.49,0.32194405386551767
ORD-1229,2019-10-29,Liam Wilson,INDIA,north,1621.09,295.6,Technology,8,0.32,0.1823464459098508
ORD-7602,2022-05-18,Ava Thomas,INDIA,Central,2083.59,229.7,Office Supplies,12,0.37,0.11024241813408586
ORD-3103,2023-11-05,John Smith,INDIA,Central,1753.68,1313.14,Furniture,4,0.15,0.7487911135440902
ORD-4082,2021-05-07,David Johnson,CANADA,north,560.73,1479.29,Furniture,11,0.43,2.6381502684001212
ORD-4808,2024-03-28,John Smith,INDIA,SOUTH,932.76,1283.1,Furniture,3,0.22,1.3755950083622797
ORD-8806,2024-10-07,David Johnson,INDIA,Central,2604.37,1312.97,tech,7,0.09,0.5041411166616111
ORD-8421,2024-12-28,Li Wei,CANADA,East,4297.68,-219.6,Technology,9,0.17,-0.05109733623722566
ORD-3475,2023-07-29,David Johnson,UK,Central,2304.6,356.45,tech,2,0.43,0.15466892302351817
ORD-9332,2025-07-06,Ravi Kumar,UK,West,3482.65,867.47,Technology,15,0.18,0.24908331299441516
ORD-8314,2021-10-06,Liam Wilson,UK,north,2038.72,-119.87,tech,4,0.41,-0.05879669596609637
ORD-4132,2020-06-16,Ava Thomas,INDIA,West,1742.16,1139.1,Technology,10,0.26,0.6538435046149607
ORD-2981,2019-03-27,Alice Brown,UK,East,89.57,114.92,Furniture,7,0.28,1.2830188679245285
ORD-8594,2020-05-09,Olivia Martin,CANADA,South,2726.51,602.85,tech,14,0.45,0.22110683621186059
ORD-8671,2020-01-06,Ava Thomas,INDIA,EAST,1405.72,549.84,Office Supplies,5,0.49,0.3911447514440998
ORD-9520,2023-05-16,Ava Thomas,USA,West,4040.1,814.57,Technology,15,0.33,0.20162124699883668
ORD-7405,2018-06-28,Noah Taylor,INDIA,Central,2948.05,232.26,Furniture,9,0.32,0.07878428113498753
ORD-3980,2022-01-16,Chen Zhao,CANADA,SOUTH,768.9,1325.7,tech,3,0.04,1.7241513850955912
ORD-8818,2022-05-11,Liam Wilson,USA,EAST,4003.61,-39.87,tech,13,0.05,-0.009958512442520624
ORD-5700,2024-12-15,Olivia Martin,INDIA,South,1359.54,384.81,Technology,9,0.03,0.2830442649719758
ORD-1175,2018-11-03,Chen Zhao,INDIA,South,4883.33,620.89,Office Supplies,1,0.22,0.12714479668586803
ORD-6896,2019-11-22,Liam Wilson,USA,SOUTH,327.45,681.26,Furniture,11,0.3,2.0805008398228737
ORD-1891,2024-04-04,Maria Garcia,UK,North,1202.13,57.89,Office Supplies,5,0.19,0.048156189430427654
ORD-4509,2025-05-04,John Smith,INDIA,SOUTH,156.96,-10.96,Technology,3,0.34,-0.06982670744138635
ORD-4497,2020-11-04,Maria Garcia,CANADA,SOUTH,1942.69,158.48,Technology,2,0.12,0.08157760630877803
ORD-8171,2025-03-25,maria garcia,UK,North,1279.52,1075.93,Office Supplies,6,0.13,0.8408856446167313
ORD-1657,2023-07-23,Chen Zhao,INDIA,West,3606.02,-80.67,tech,9,0.36,-0.02237092417679325
ORD-8728,2019-10-25,Ava Thomas,USA,East,4745.26,946.15,tech,3,0.02,0.19938844236143013
ORD-1582,2025-02-11,Maria Garcia,INDIA,North,606.95,468.6,tech,13,0.16,0.7720570063431913
ORD-6218,2024-08-08,Maria Garcia,USA,West,3967.9,1098.01,tech,11,0.32,0.2767232037097709
ORD-6183,2019-03-26,Ava Thomas,INDIA,West,1811.03,-313.12,Furniture,5,0.12,-0.17289608675725968
ORD-2646,2025-06-06,David Johnson,INDIA,South,3017.19,727.39,tech,5,0.35,0.2410819338523593
ORD-4684,2021-09-10,Fatima Khan,CANADA,SOUTH,3151.38,45.32,Furniture,5,0.11,0.014381001339095888
ORD-9624,2025-12-30,David Johnson,USA,North,1129.45,366.44,Furniture,12,0.13,0.32444109965027224
ORD-5634,2018-09-25,John Smith,UK,North,245.9,544.83,Furniture,5,0.16,2.2156567710451402
ORD-4345,2023-08-13,David Johnson,USA,Central,2572.07,113.47,Office Supplies,12,0.47,0.044116217676812834
ORD-3783,2019-04-09,Ava Thomas,CANADA,North,2340.94,198.81,Office Supplies,11,0.49,0.08492742231753056
ORD-8432,2018-06-23,Ava Thomas,AUSTRALIA,SOUTH,3714.84,364.36,Furniture,4,0.3,0.09808228618190824
ORD-5383,2022-05-20,Liam Wilson,INDIA,North,763.78,1116.6,Furniture,14,0.1,1.4619393018932152
ORD-5740,2021-09-10,Olivia Martin,USA,SOUTH,4514.69,873.98,Office Supplies,9,0.17,0.1935858275983512
ORD-1004,2021-05-07,Liam Wilson,AUSTRALIA,SOUTH,3273.75,1069.34,tech,8,0.39,0.3266407025582283
ORD-9717,2021-12-15,Olivia Martin,AUSTRALIA,North,2116.01,-90.87,Technology,1,0.18,-0.042944031455427904
ORD-9522,2022-10-05,Liam Wilson,USA,SOUTH,171.17,925.39,Furniture,1,0.2,5.406262779692703
ORD-1067,2020-11-16,Liam Wilson,GERMANY,SOUTH,4266.36,500.22,Furniture,12,0.42,0.11724749671069479
ORD-5536,2024-04-14,Alice Brown,INDIA,East,2395.33,377.46,tech,10,0.41,0.15758162758367322
ORD-1022,2025-08-20,Alice Brown,AUSTRALIA,SOUTH,3575.13,843.27,Technology,14,0.42,0.2358711431472422
ORD-4314,2023-12-15,John Smith,INDIA,East,316.82,-141.81,tech,13,0.46,-0.4476043179092229
ORD-8197,2019-01-19,Ravi Kumar,INDIA,SOUTH,2508.14,-159.89,tech,4,0.44,-0.06374849503710013
ORD-8884,2019-06-11,John Smith,INDIA,SOUTH,2713.4,1131.02,tech,2,0.16,0.41682759637355343
ORD-4861,2019-09-08,Olivia Martin,GERMANY,West,2508.14,-21.6,Furniture,4,0.16,-0.00861196755770444
ORD-4451,2021-06-20,Ravi Kumar,INDIA,West,2988.59,574.16,tech,7,0.46,0.19211735299924043
ORD-6763,2021-11-06,Liam Wilson,INDIA,East,1018.21,-480.81,tech,9,0.38,-0.47221103701593975
ORD-5068,2019-06-12,David Johnson,GERMANY,north,22.95,-87.95,Furniture,8,0.22,-3.8322440087145972
ORD-4387,2023-04-12,David Johnson,USA,Central,2171.83,1268.07,tech,14,0.27,0.5838716658301984
ORD-6656,2024-08-06,Chen Zhao,AUSTRALIA,Central,52.59,792.2,tech,10,0.2,15.063700323255372
ORD-1281,2019-04-07,Chen Zhao,USA,South,212.84,732.21,tech,3,0.22,3.4401898139447473
ORD-2845,2021-02-27,John Smith,GERMANY,SOUTH,1806.32,1034.7,Furniture,9,0.4,0.5728220913237965
ORD-4415,2021-08-24,Fatima Khan,AUSTRALIA,North,1840.78,1060.3,Technology,1,0.41,0.5760058236182488
ORD-3327,2020-08-06,Fatima Khan,INDIA,north,4748.11,-333.78,Furniture,7,0.2,-0.07029744466745716
ORD-9407,2018-08-31,Alice Brown,UK,South,4756.52,1007.91,Office Supplies,7,0.22,0.21190071733115803
ORD-3751,2022-08-31,Noah Taylor,GERMANY,SOUTH,861.27,1168.93,Technology,5,0.37,1.357216668408281
ORD-5492,2022-05-27,John Smith,INDIA,SOUTH,1363.5,6.62,Furniture,1,0.43,0.004855152181884855
ORD-8793,2024-05-17,David Johnson,AUSTRALIA,Central,1039.82,-194.77,Furniture,3,0.34,-0.1873112654113212
ORD-5707,2024-06-15,Olivia Martin,INDIA,north,4223.36,-318.92,tech,8,0.18,-0.0755133353538415
ORD-6268,2021-11-16,Chen Zhao,INDIA,north,2192.55,1253.33,tech,14,0.46,0.5716312056737588
ORD-2904,2021-07-16,Ava Thomas,CANADA,SOUTH,4686.93,598.82,Furniture,10,0.17,0.12776380274508048
ORD-4113,2023-06-08,Fatima Khan,GERMANY,north,1944.94,680.89,tech,12,0.06,0.3500827789032052
ORD-4520,2020-08-05,Ava Thomas,INDIA,North,13.08,133.75,Office Supplies,8,0.4,10.22553516819572
ORD-2048,2018-09-04,Alice Brown,UK,North,1516.72,1350.5,Furniture,5,0.07,0.8904082493802415
ORD-1790,2021-11-08,Ava Thomas,GERMANY,SOUTH,3169.23,-333.32,Furniture,7,0.27,-0.10517381193539124
ORD-2644,2019-02-20,Chen Zhao,UK,East,3458.97,879.07,Technology,8,0.23,0.25414212901528493
ORD-9165,2023-10-18,Olivia Martin,INDIA,North,1830.78,1076.41,Technology,8,0.3,0.5879515834780804
ORD-2383,2019-06-27,Olivia Martin,INDIA,SOUTH,4499.43,349.18,Office Supplies,8,0.42,0.07760538557106123
ORD-5541,2024-03-07,David Johnson,GERMANY,SOUTH,3997.93,555.14,Furniture,12,0.3,0.13885685842423454
ORD-8984,2023-12-16,John Smith,CANADA,South,4991.37,293.97,tech,4,0.35,0.05889565389862904
ORD-5800,2021-02-17,Li Wei,AUSTRALIA,SOUTH,3666.12,1218.12,Furniture,5,0.29,0.33226408300873944
ORD-5675,2022-06-21,Noah Taylor,INDIA,South,610.79,1445.04,tech,15,0.2,2.3658540578594933
ORD-5507,2020-03-22,Li Wei,CANADA,South,54.36,1490.71,Office Supplies,3,0.09,27.4229212656365
ORD-9629,2018-07-11,Ravi Kumar,INDIA,SOUTH,1123.92,734.35,tech,7,0.34,0.6533828030464801
ORD-5654,2018-06-13,Noah Taylor,AUSTRALIA,SOUTH,271.14,1335.63,tech,7,0.3,4.925979198937819
ORD-6758,2021-01-24,Liam Wilson,GERMANY,East,463.19,73.16,tech,5,0.12,0.1579481422310499
ORD-7472,2019-11-30,Ava Thomas,GERMANY,SOUTH,2027.18,173.8,Furniture,10,0.22,0.08573486320898983
ORD-8018,2020-03-03,Chen Zhao,INDIA,North,1769.48,1395.96,Technology,2,0.22,0.788909736193684
ORD-6675,2019-02-23,Maria Garcia,INDIA,SOUTH,4418.99,1281.21,Office Supplies,5,0.27,0.28993276744233415
ORD-8922,2020-12-15,Ava Thomas,AUSTRALIA,Central,3414.25,160.9,tech,6,0.23,0.04712601596251007
ORD-1977,2023-04-22,Fatima Khan,UK,North,1618.58,1382.99,tech,2,0.0,0.8544464901333267
ORD-6181,2022-05-26,Chen Zhao,INDIA,north,4650.92,362.86,tech,8,0.15,0.07801897259036922
ORD-7294,2019-12-23,Li Wei,INDIA,East,1018.18,1276.6,Furniture,12,0.13,1.2538058103675185
ORD-6313,2025-06-01,Noah Taylor,UK,north,1306.32,152.43,Office Supplies,4,0.43,0.11668656990630168
ORD-6009,2025-10-21,Fatima Khan,INDIA,West,589.57,-65.51,Technology,5,0.47,-0.11111488033651644
ORD-4353,2019-11-24,Olivia Martin,INDIA,North,3080.27,-348.63,tech,11,0.07,-0.11318163667470708
ORD-5537,2020-03-14,Alice Brown,INDIA,SOUTH,3871.44,-470.58,Furniture,9,0.2,-0.12155167069617506
ORD-2945,2019-09-02,Liam Wilson,INDIA,SOUTH,1335.45,-149.75,tech,5,0.29,-0.112134486502677
ORD-8477,2018-06-06,Li Wei,UK,North,4457.48,27.84,tech,15,0.16,0.006245681416405683
ORD-8806,2018-02-09,Ava Thomas,AUSTRALIA,North,590.71,583.04,tech,14,0.48,0.987015625264512
ORD-5579,2023-04-18,Ava Thomas,AUSTRALIA,North,2023.01,455.36,tech,5,0.34,0.2250903356879106
ORD-2742,2024-06-17,Ravi Kumar,AUSTRALIA,north,4239.09,855.1,tech,13,0.31,0.20171782151357956
ORD-6960,2024-01-03,Fatima Khan,UK,Central,4367.79,728.47,tech,6,0.11,0.16678228577839138
ORD-4887,2023-06-16,Li Wei,UK,north,311.81,1470.63,Office Supplies,10,0.19,4.716429877168789
ORD-3051,2025-01-16,Fatima Khan,AUSTRALIA,East,2992.89,562.96,tech,15,0.06,0.18809912826732691
ORD-8457,2023-10-13,Fatima Khan,AUSTRALIA,South,1660.23,126.76,Technology,2,0.1,0.07635086704854147
ORD-8029,2025-08-26,Fatima Khan,INDIA,SOUTH,4399.49,-11.23,Furniture,10,0.1,-0.0025525685931778457
ORD-5623,2025-09-18,Ravi Kumar,INDIA,Central,2795.47,725.02,Office Supplies,2,0.46,0.2593553141332227
ORD-9281,2019-02-07,Maria Garcia,GERMANY,Central,1830.35,-276.85,Office Supplies,14,0.38,-0.15125522441063186
ORD-3109,2025-02-23,Liam Wilson,GERMANY,North,2721.47,384.98,Furniture,3,0.13,0.1414603137275076
ORD-9840,2024-07-31,Chen Zhao,USA,Central,2724.5,1307.6,tech,2,0.12,0.4799412736281886
ORD-5257,2020-06-09,Olivia Martin,USA,East,3540.59,513.24,Technology,9,0.15,0.14495889103228557
ORD-8937,2022-10-02,Ravi Kumar,INDIA,SOUTH,1873.81,1021.26,Office Supplies,9,0.23,0.5450179046968476
ORD-3246,2018-10-19,John Smith,UK,South,3923.9,874.27,Furniture,10,0.43,0.22280639160019367
ORD-8672,2024-03-24,Ravi Kumar,GERMANY,East,4339.86,-155.69,tech,14,0.24,-0.03587442912905025
ORD-6655,2021-05-05,Li Wei,INDIA,SOUTH,3358.74,1002.9,Technology,4,0.32,0.2985941156505118
ORD-4909,2024-09-19,Olivia Martin,INDIA,North,1958.21,-203.24,Furniture,12,0.43,-0.10378866413714566
ORD-7960,2025-01-20,Fatima Khan,INDIA,SOUTH,1190.54,384.52,Furniture,2,0.39,0.32297948829942713
ORD-1537,2018-12-08,Noah Taylor,USA,north,1573.15,1039.24,Furniture,2,0.06,0.6606108762673616
ORD-5319,2019-06-10,Liam Wilson,INDIA,north,728.32,429.33,Technology,14,0.36,0.5894798989455184
ORD-3909,2023-09-10,Noah Taylor,UK,SOUTH,4171.1,-390.4,tech,13,0.27,-0.09359641341612523
ORD-1943,2021-05-25,Ava Thomas,CANADA,East,4179.49,1405.64,tech,3,0.32,0.336318546042699
ORD-5767,2023-02-23,Olivia Martin,INDIA,East,2828.3,-309.05,tech,3,0.5,-0.10927058657143868
ORD-5842,2024-09-26,John Smith,INDIA,Central,3181.47,279.14,Technology,13,0.48,0.08773931547366469
ORD-3438,2024-09-17,Fatima Khan,INDIA,North,3335.65,-371.44,Furniture,3,0.08,-0.1113546085470598
ORD-4396,2022-04-03,Maria Garcia,GERMANY,North,2800.69,-288.73,Furniture,2,0.49,-0.10309245221713222
ORD-1278,2022-09-07,Ava Thomas,GERMANY,SOUTH,1220.16,674.55,Furniture,6,0.08,0.5528373328088119
ORD-6874,2021-06-27,Maria Garcia,INDIA,East,3922.22,545.58,Furniture,8,0.06,0.13909979552396348
ORD-1953,2024-11-16,Noah Taylor,AUSTRALIA,NONE,1662.87,1267.36,Furniture,8,0.47,0.7621521826721271
ORD-9823,2024-10-23,Olivia Martin,INDIA,West,3750.87,1219.67,Technology,15,0.46,0.3251698939179444
ORD-7040,2022-04-10,Ava Thomas,USA,SOUTH,3442.69,-184.2,Furniture,12,0.09,-0.05350467221852679
ORD-8490,2021-03-02,Noah Taylor,AUSTRALIA,South,2404.46,-18.23,tech,13,0.12,-0.00758174392587109
ORD-6883,2022-05-14,Li Wei,CANADA,Central,1467.73,86.11,tech,2,0.15,0.05866882873553038
ORD-9428,2019-12-27,John Smith,USA,West,938.54,760.61,Technology,4,0.29,0.8104183092888956
ORD-4633,2022-08-27,Fatima Khan,INDIA,West,131.75,621.75,Furniture,2,0.46,4.719165085388994
ORD-5904,2019-01-27,Li Wei,GERMANY,North,1131.86,463.67,Furniture,11,0.41,0.4096531373138021
ORD-6146,2023-07-30,Alice Brown,INDIA,SOUTH,3215.11,824.2,Office Supplies,10,0.13,0.256352037721882
ORD-5905,2025-10-25,Li Wei,INDIA,Central,4536.22,843.84,tech,10,0.24,0.1860227237656022
ORD-3544,2025-02-07,Olivia Martin,GERMANY,Central,4690.35,439.49,Furniture,8,0.4,0.09370089652158153
ORD-3499,2024-08-21,Maria Garcia,INDIA,East,2177.97,1394.2,Technology,2,0.46,0.6401373756296002
ORD-3406,2018-12-20,Ava Thomas,UK,North,2038.89,-131.26,tech,2,0.28,-0.06437816655140786
ORD-9236,2019-05-05,John Smith,AUSTRALIA,West,1047.71,693.39,Office Supplies,9,0.45,0.6618148151683194
ORD-9407,2021-03-01,Alice Brown,UK,North,1587.71,170.71,tech,4,0.32,0.10751963519786359
ORD-1303,2021-08-31,Noah Taylor,GERMANY,West,321.91,178.5,Furniture,12,0.16,0.5545028113447857
ORD-1757,2021-12-07,Fatima Khan,INDIA,North,4913.61,1259.06,Furniture,14,0.0,0.2562393026715592
ORD-1127,2019-06-18,Alice Brown,INDIA,north,617.31,500.22,Technology,8,0.09,0.8103222531088753
ORD-2239,2018-05-24,Chen Zhao,UK,North,3313.13,-106.25,Furniture,8,0.29,-0.03206937246651957
ORD-4250,2019-06-29,Liam Wilson,USA,West,635.63,1213.11,Office Supplies,14,0.23,1.908515960543083
ORD-1929,2022-01-19,Chen Zhao,UK,Central,621.71,591.19,tech,9,0.37,0.950909588071609
ORD-8306,2018-09-14,John Smith,INDIA,East,3942.62,1173.94,Technology,2,0.44,0.29775631432905025
ORD-4227,2022-11-24,John Smith,AUSTRALIA,West,502.14,-136.18,Technology,10,0.21,-0.27119926713665515
ORD-9849,2020-01-22,David Johnson,AUSTRALIA,SOUTH,3346.45,261.95,Technology,6,0.26,0.07827698008337193
ORD-4250,2020-07-21,Fatima Khan,GERMANY,SOUTH,2787.3,201.01,Office Supplies,2,0.11,0.07211638503210992
ORD-9127,2019-04-08,David Johnson,INDIA,West,4141.99,866.82,tech,13,0.09,0.20927621747034642
ORD-8954,2021-03-04,Alice Brown,UK,East,1052.54,433.44,tech,5,0.26,0.41180382693294315
ORD-7901,2025-04-28,John Smith,GERMANY,north,4301.72,-224.61,tech,4,0.18,-0.05221399812168156
ORD-5115,2024-08-25,Olivia Martin,INDIA,North,1387.93,1350.23,tech,3,0.08,0.972837246835215
ORD-1511,2022-05-18,Liam Wilson,INDIA,North,2886.59,255.67,Furniture,10,0.28,0.08857163642914302
ORD-6086,2018-11-22,Fatima Khan,UK,SOUTH,2440.66,1270.01,Technology,4,0.24,0.5203551498365196
ORD-2066,2024-07-23,Liam Wilson,CANADA,SOUTH,1503.19,862.39,Technology,6,0.16,0.5737065839980309
ORD-4234,2019-04-13,Liam Wilson,INDIA,South,2609.3,417.46,Technology,2,0.03,0.15998926915264627
ORD-7668,2025-11-14,Chen Zhao,UK,SOUTH,4296.7,6.75,Furniture,7,0.18,0.001570973072357856
ORD-6666,2024-07-02,John Smith,UK,SOUTH,2312.59,878.77,tech,13,0.24,0.3799938596984333
ORD-6199,2024-10-24,Maria Garcia,CANADA,Central,4606.86,1092.11,Furniture,9,0.24,0.23706168626787008
ORD-8369,2024-03-19,Chen Zhao,INDIA,SOUTH,418.88,500.22,Technology,9,0.12,1.194184563757257
ORD-1097,2018-12-08,John Smith,INDIA,Central,75.77,432.5,Technology,10,0.4,5.708063877524086
ORD-1818,2022-06-12,Fatima Khan,AUSTRALIA,Central,3935.03,832.06,tech,5,0.34,0.21144946798372563
ORD-2262,2018-03-10,Li Wei,AUSTRALIA,north,2800.62,529.32,Office Supplies,11,0.43,0.18900100691989632
ORD-3906,2019-07-17,Chen Zhao,UK,East,1009.21,784.33,Office Supplies,15,0.03,0.7771722436361115
ORD-3770,2022-04-02,Olivia Martin,INDIA,Central,4919.09,142.28,Office Supplies,13,0.26,0.028924048960275173
ORD-2404,2022-06-13,Ava Thomas,CANADA,Central,522.5,-3.55,Furniture,2,0.05,-0.0067942583732057416
ORD-1888,2022-11-04,Alice Brown,INDIA,North,342.16,1151.73,tech,2,0.45,3.3660568155249004
ORD-3126,2019-10-29,Maria Garcia,INDIA,South,488.74,752.58,Furniture,2,0.01,1.539837132217539
ORD-6707,2023-05-12,John Smith,INDIA,West,1674.83,695.32,Technology,15,0.32,0.4151585534054203
ORD-8858,2019-08-03,Li Wei,UK,West,2014.36,35.64,tech,15,0.03,0.017692964514783853
ORD-8778,2024-12-22,Olivia Martin,UK,SOUTH,1389.95,542.3,Furniture,14,0.49,0.39015791934961686
ORD-1445,2022-09-25,Noah Taylor,INDIA,Central,437.75,-147.05,Furniture,9,0.25,-0.3359223300970874
ORD-6352,2018-09-22,Ava Thomas,INDIA,South,1094.18,977.35,tech,6,0.2,0.8932259774442961
ORD-2695,2021-12-17,Olivia Martin,AUSTRALIA,Central,1334.35,338.27,Technology,13,0.08,0.25350919923558285
ORD-7287,2024-08-31,David Johnson,UK,SOUTH,1861.11,308.91,Office Supplies,1,0.3,0.165981591630801
ORD-3399,2021-04-23,Li Wei,INDIA,Central,2840.8,117.4,tech,4,0.0,0.041326386933258234
ORD-2769,2024-04-28,Olivia Martin,INDIA,West,1844.28,-91.84,tech,1,0.28,-0.04979721083566487
ORD-3858,2024-07-16,Ava Thomas,USA,north,183.89,1007.85,Furniture,15,0.32,5.480722170863016
ORD-2723,2025-10-03,Ravi Kumar,INDIA,South,2908.29,-207.88,Technology,15,0.04,-0.0714784289049579
